event_id,ALTERNATIVE_PAYMENT,RECOVERY_REMINDER,RETRY_LATER,HUMAN_ESCALATION
EVT_00000235,4879.937024340394,4824.979430774396,3939.552832326479,-inf
EVT_00000252,2010.468096918623,1833.577807472039,1442.6325155305026,-inf
EVT_00000254,499.945539106638,215.15026004524933,161.7309360090905,-inf
EVT_00000260,5942.478477933007,5754.229198720216,4746.236768121011,-inf
EVT_00000273,733.5065703912348,939.7565526468721,672.2244221231288,-inf
EVT_00000275,743.3361904721921,952.6181174419852,681.2998129208765,-inf
EVT_00000278,2954.3455449514063,2609.4222026099255,2217.3348138534925,-inf
EVT_00000282,905.8646264968987,1165.2784231062685,831.3574001442604,-inf
EVT_00000288,1153.1320641390416,1043.1454467984363,825.309853365482,-inf
EVT_00000299,2598.1972585872313,2504.634549419119,2072.357182137368,-inf
EVT_00000304,2255.2284220476395,1184.574804150422,846.3646130729736,-inf
EVT_00000333,1035.212531870089,949.0420850050727,884.5964368586522,-inf
EVT_00000337,862.9496396501066,1109.126315551193,791.73529130311,-inf
EVT_00000339,3083.5444108045303,2357.9632792531274,1920.6210022875027,-inf
EVT_00000352,660.2799523119154,843.9431961389527,604.6165013292529,-inf
EVT_00000353,3433.7162961686845,4472.84552886893,3165.2463594392843,-inf
EVT_00000370,1689.4540544994768,1477.0839512996245,1122.0648621783726,-inf
EVT_00000380,1625.1895424262898,1327.4968164004383,1094.5990303654053,-inf
EVT_00000385,18648.06708185544,24380.0603381958,17212.196086583004,-inf
EVT_00000394,590.7558036860448,752.9743351848044,540.4269585530449,-inf
EVT_00000395,2014.3831139453287,927.4686261256288,666.7931370468181,-inf
EVT_00000399,2421.938604094343,3148.9851723456914,2231.102630547191,-inf
EVT_00000408,1789.6919209402915,1756.8714024646383,1441.6445571991906,-inf
EVT_00000409,2636.1194351464324,1872.5101790180927,1337.9290716749142,-inf
EVT_00000455,4226.349520467333,4176.073923043139,3411.244695004942,-inf
EVT_00000457,681.1951035070821,504.09709935271394,354.6824079607778,-inf
EVT_00000482,3396.990791084981,4424.792047719402,3131.33881182969,-inf
EVT_00000497,2050.54889111483,2015.8597149297157,1652.5005775539128,-inf
EVT_00000517,3371.1532623250423,3327.003892157919,2719.9720811526877,-inf
EVT_00000523,865.5130273385302,462.18454366854155,354.77547605074096,-inf
EVT_00000527,3235.7625658109782,2726.0585095831575,2140.1994818757444,-inf
EVT_00000531,11140.509330854567,8348.969391868004,5714.859508682001,5654.055309618001
EVT_00000547,510.3804727512441,264.3372284154383,207.15437752072148,-inf
EVT_00000564,3232.0310925060503,3188.878328697635,2607.5167879262167,-inf
EVT_00000581,5111.660897670901,5020.764053707215,4644.460337541754,-inf
EVT_00000583,360.15589257739646,331.3311619313296,263.35728392642454,-inf
EVT_00000611,4241.60054177197,3243.397709570409,2234.636028823012,-inf
EVT_00000617,1738.926486636422,2255.298078421211,1600.4982089646812,-inf
EVT_00000621,1036.179274403147,1008.7565692011281,832.5648848045109,-inf
EVT_00000627,615.7692883942767,785.7032251802318,563.5211521303197,-inf
EVT_00000628,11282.658581142774,14742.792784192128,10411.937279173253,8521.99641428548
EVT_00000633,1507.2975887200535,1062.1118312887338,762.8687560851041,-inf
EVT_00000634,2627.494223009886,3417.944388460619,2420.885913824382,-inf
EVT_00000642,4670.0412035536165,2176.5620603395864,1552.4503224108787,-inf
EVT_00000653,1965.4969971504295,1786.3989277394091,1218.4226334813166,-inf
EVT_00000655,519.9202603041043,380.0156473779705,269.5265933518714,-inf
EVT_00000677,4320.220871954452,5632.7922967731565,3983.7292105551332,-inf
EVT_00000687,2363.5966611915146,3072.647666649903,2177.237279965758,-inf
EVT_00000697,1938.9382492362236,869.4629248746045,674.2422420742403,-inf
EVT_00000698,15730.30286933731,13233.773957184483,9282.774347933262,-inf
EVT_00000708,7038.812049614428,9189.93248071924,6493.722186211529,-inf
EVT_00000709,1876.1663563180039,1803.0464942426108,1495.066110184778,-inf
EVT_00000710,12664.626794674141,12553.903313214232,10232.076676218407,7958.490356772023
EVT_00000716,4688.234892125271,4634.650563253117,3784.596080872417,-inf
EVT_00000735,1934.762779970785,1157.4533344097847,1046.809543283326,-inf
EVT_00000739,600.9299770518813,500.00162484683153,335.975897190388,-inf
EVT_00000743,1949.6487557705539,1915.682381110239,1570.9409359705896,-inf
EVT_00000765,2363.747516337908,1755.693554651735,1208.6162993915586,-inf
EVT_00000771,1933.0037289608404,866.74054020663,672.1632811485512,-inf
EVT_00000774,6667.249498858785,6599.488432061881,5384.274034352015,-inf
EVT_00000775,1963.3881942689063,1665.9503633915851,1516.6118232496742,-inf
EVT_00000778,6308.672726606314,6243.480336618985,5094.429100792416,-inf
EVT_00000780,2179.8863129647402,2144.270623793218,1757.0466590175001,-inf
EVT_00000785,901.8255689113183,1159.9935188657907,827.6282604886227,-inf
EVT_00000794,400.6582116224925,223.83162221090925,212.81281661089812,-inf
EVT_00000804,3100.7745354684084,4037.207936268444,2857.8513058808167,-inf
EVT_00000805,12443.622650302497,12334.482339489425,10053.434509467312,7815.248047520228
EVT_00000807,2465.1141710883094,2113.1326832580385,1393.7395341587485,-inf
EVT_00000815,3520.0799796590954,2830.2555691759185,1854.6395108177337,-inf
EVT_00000816,1036.1258637134338,990.738158413764,767.0321347576044,-inf
EVT_00000820,16625.147475289672,21733.171508224208,15344.495623003872,-inf
EVT_00000821,3359.3410342220686,2570.6517168611317,2092.8512995233464,-inf
EVT_00000830,4179.495464323806,4041.161489374316,3336.6650301773516,-inf
EVT_00000847,15553.008311519712,20330.331193884944,14354.621973702526,11842.090898507422
EVT_00000854,5649.052118269741,7371.501324741052,5210.598892724489,-inf
EVT_00000855,549.2400729809593,525.3055731819537,438.9619762915046,-inf
EVT_00000867,6891.23665654959,6821.871050189265,5565.327431735446,-inf
EVT_00000869,1082.7167574778766,1396.6805651048383,994.6396215168038,-inf
EVT_00000871,2508.104830990482,2470.137937388093,2022.3523952273717,-inf
EVT_00000879,601.4154035169258,564.3875407278646,475.8544092696277,-inf
EVT_00000885,5894.509764527117,5832.2842448961555,4759.652713932169,-inf
EVT_00000886,2824.4493310181565,2784.2162929135648,2278.060120009688,-inf
EVT_00000917,249.8722194710904,182.3248588797111,127.00616311824865,-inf
EVT_00000928,3576.312352787559,3455.0562897103896,2854.397271348632,-inf
EVT_00000935,4556.00731340193,4503.370201252487,3677.713826539366,-inf
EVT_00000957,2961.651620300989,2492.5979242534795,1933.6563285217228,-inf
EVT_00000962,2353.380588069962,3059.2804474367194,2167.8050887688596,-inf
EVT_00000967,1003.2009278185409,1292.6380907286443,921.2250619690107,-inf
EVT_00000969,18324.116895051837,18172.85146525674,14806.758192315636,-inf
EVT_00000972,1364.2352936488562,1334.462548081466,1097.7392699293523,-inf
EVT_00000975,551.6504913967169,426.6787386729773,286.4340173778393,-inf
EVT_00000978,2653.477400312855,2614.469125403972,2139.860014117321,-inf
EVT_00000982,956.4580009670847,827.550674448002,633.0701518152489,-inf
EVT_00000983,771.2501592842661,634.5282664734445,506.31237488636,-inf
EVT_00000988,549.4853392524109,486.60531839851393,390.6555416762211,-inf
EVT_00000989,1961.3035391559663,1068.7035633513658,1019.8676338845398,-inf
EVT_00001005,2607.5233271700718,3391.8134730493684,2402.4473899715067,-inf
EVT_00001007,1633.8973696234582,1486.3934158730235,1171.4837069197306,-inf
EVT_00001008,1768.809300137699,965.4184492707524,730.2566488304421,-inf
EVT_00001010,2256.373851986825,1850.8319877706447,1521.6566975827664,-inf
EVT_00001012,1081.644598526902,974.0903729727648,668.2691452284852,-inf
EVT_00001021,707.8949722094972,410.80903977932655,379.83823191155096,-inf
EVT_00001035,329.9997311009028,411.78809445001525,299.67876664880566,-inf
EVT_00001041,4202.90120856588,5479.285402306688,3875.4115151872124,-inf
EVT_00001047,2280.8444835875994,2244.505577153601,1838.6532117026195,-inf
EVT_00001056,3393.1027982758333,2727.4404568809546,1787.5581419746732,-inf
EVT_00001058,1352.6811349278914,1227.122367239393,968.9946617743217,-inf
EVT_00001059,2947.665722005237,1366.4397356051854,978.0412043480903,-inf
EVT_00001072,1344.6077624321106,1314.9756193469975,1081.8739353017902,-inf
EVT_00001078,3189.1413863800963,4152.831527961734,2939.437745538186,-inf
EVT_00001097,1653.3894692800634,2143.3771819828235,1521.5244690043169,-inf
EVT_00001098,7058.9528570418415,6839.09286013909,5638.9003495517845,-inf
EVT_00001100,2531.3867793354075,1170.6422057480536,839.212927419689,-inf
EVT_00001104,7225.050704895044,7000.487982810556,5771.7018741608235,-inf
EVT_00001123,3860.482519319068,3105.8840321750536,2034.472360068986,-inf
EVT_00001136,367.25505083703604,460.53481149528557,334.0754760959453,-inf
EVT_00001146,500.1708829532244,467.9154307725576,367.68444697059743,-inf
EVT_00001157,3226.1242677197383,2557.806041977742,1748.56803961823,-inf
EVT_00001165,4985.421946692722,4929.70870832546,4024.8184509517223,-inf
EVT_00001166,1864.8006025060056,1414.7381265849483,979.6459077918139,-inf
EVT_00001167,1273.9091860623892,1244.7834946150945,1024.7268310933441,-inf
EVT_00001187,1034.2016550772082,722.4690752990308,521.8575657310255,-inf
EVT_00001204,10813.21597734356,5982.327804337733,5645.382438075704,6125.369888908611
EVT_00001211,2988.9700914701,2628.6302737484975,1988.9951342423851,-inf
EVT_00001218,1126.0956843566048,935.671058595517,741.5627744595821,-inf
EVT_00001219,4443.455485477952,3917.5003291191215,2959.3082219360185,-inf
EVT_00001222,1080.9005816772926,579.9990778617837,559.8182443421049,-inf
EVT_00001224,7249.885375224072,6130.637981861076,4740.675037331648,-inf
EVT_00001246,8471.243610684329,7117.557927833044,4996.747248984918,4851.052162409194
EVT_00001249,565.330659587761,505.1688710894963,386.83028379432966,-inf
EVT_00001262,1067.987052634511,1021.818667590079,790.7723603036561,-inf
EVT_00001264,1112.5537010182784,1084.583885033655,894.2998947686503,-inf
EVT_00001276,4349.707043031946,4269.378216904592,3951.402973780579,-inf
EVT_00001290,463.24920070463696,439.9306994212736,369.4537967596919,-inf
EVT_00001297,4061.81761589601,3105.0765303962917,2139.7076370063687,-inf
EVT_00001300,1588.14801045995,1327.3486777230828,1034.5797973005558,-inf
EVT_00001301,2666.558552105447,2627.4565699242244,2150.433776462243,-inf
EVT_00001308,1759.3787222545207,1626.9198090629711,1506.8992421538444,-inf
EVT_00001315,475.3036095896632,401.18304668680616,312.0834955874337,-inf
EVT_00001316,808.141872134661,1037.4131010658223,741.1329379203597,-inf
EVT_00001329,1536.0943182107756,835.7709872211987,633.5219484131013,-inf
EVT_00001338,1331.3992891011835,1722.069183133138,1224.2406783701633,-inf
EVT_00001341,3603.768833522737,2130.7051430799065,2417.57502238675,-inf
EVT_00001343,1277.7508807075246,1651.8729319019783,1174.7087261848644,-inf
EVT_00001349,3459.1224670310703,4506.0882289988485,3188.7031082608573,-inf
EVT_00001356,513.2566820734122,424.1354547680114,286.2288691563046,-inf
EVT_00001384,3897.459944883475,5079.630830553405,3593.4068384199077,-inf
EVT_00001392,6394.326483890853,6285.639543176957,5811.146252129071,-inf
EVT_00001394,4957.223640682184,4372.768146433598,3302.0521003473473,-inf
EVT_00001403,9133.900921854443,8890.09723838172,6800.799637208987,5741.429557861226
EVT_00001408,1980.4218069833998,1911.8964617859174,1470.6404881991973,-inf
EVT_00001418,2118.0846392897265,1571.1467769707224,1082.4858773898895,-inf
EVT_00001419,11594.613448493283,15150.970079604826,10699.955769119788,8764.533840915685
EVT_00001420,14084.661284435831,18409.07276527721,12998.941592594685,10700.486305594006
EVT_00001428,1847.1845255774736,1683.0363466915337,1325.0605891280513,-inf
EVT_00001433,13110.0888393888,12252.096243438193,11260.984480841114,-inf
EVT_00001434,86.73744660210932,26.32867417411275,27.743996990909956,-inf
EVT_00001449,4429.144374148004,4347.713781651211,4023.6575164308106,-inf
EVT_00001451,5487.387377749466,4863.87630554341,4122.754123925083,-inf
EVT_00001456,857.1940096281043,457.5499493507564,351.317436180161,-inf
EVT_00001463,1609.084628419013,1549.6579836655249,1193.9518688702053,-inf
EVT_00001464,1002.0353355831959,1291.1129717580125,920.1489059264114,-inf
EVT_00001481,972.3246445708876,767.304194577864,508.67393264767406,-inf
EVT_00001482,3165.631422094107,2647.244467490874,1864.1102492660257,-inf
EVT_00001487,805.8652504301231,585.3818020816112,408.7545132360264,-inf
EVT_00001512,528.4246681060998,671.4171709799019,482.87850707715467,-inf
EVT_00001529,9162.689396479032,11968.919449553508,8454.633876646161,-inf
EVT_00001533,2702.497699309461,2374.777131278065,1797.8843038954217,-inf
EVT_00001537,10412.937702469955,7991.493942789738,5493.205268193071,6258.190369637583
EVT_00001542,21364.108916070196,27933.8648341259,19719.835330574035,-inf
EVT_00001562,1682.2861837349258,2181.1870833082157,1548.2039311085396,-inf
EVT_00001572,1920.996738734163,1887.23561376486,1547.7809250136781,-inf
EVT_00001633,3261.2245119972513,2321.2826075823345,1656.378899616005,-inf
EVT_00001639,2683.949882130524,1996.2358601188914,1373.01744949058,-inf
EVT_00001641,484.03405884998267,387.8292742907922,280.7922795673596,-inf
EVT_00001642,1713.2222929870697,1669.4605341355864,1553.311331697527,-inf
EVT_00001643,12972.283413497951,12859.356023466049,10480.761809061793,8157.895868656064
EVT_00001646,2160.3817350894674,1800.2580977585512,1270.5722650464654,-inf
EVT_00001652,5333.139868972981,5182.4644481026335,3968.798456538537,-inf
EVT_00001657,2985.2299225867373,2723.5890968209733,1853.1548884242695,-inf
EVT_00001658,637.6324037706726,517.2455837341871,371.48263560749655,-inf
EVT_00001660,7826.633971550027,10220.757946254265,7221.094328950749,-inf
EVT_00001669,2365.572558189399,3075.233028755198,2179.0615658775437,-inf
EVT_00001683,1800.8851699040977,1332.860306256778,919.6265011054212,-inf
EVT_00001692,2079.7340203007425,1732.3073029867098,1222.9547599764112,-inf
EVT_00001697,433.200623815335,313.29539394882465,223.7371748590246,-inf
EVT_00001710,1630.843559930963,1599.1609570503454,1313.2441804721036,-inf
EVT_00001718,3585.089853494824,1666.2532923912618,1190.62100307567,-inf
EVT_00001730,514.1383718311764,652.7242689441383,469.68840199888064,-inf
EVT_00001745,2021.9084811341556,1987.4244714925178,1629.3499488173602,-inf
EVT_00001751,2541.5685606876577,2087.296075187114,1714.618697993253,-inf
EVT_00001759,5811.781777044047,4623.852789374875,3154.0087460156797,-inf
EVT_00001763,4895.390807035939,3943.863034838793,2581.2088981681586,-inf
EVT_00001767,960.2926384269455,794.6904495614604,623.5943248551362,-inf
EVT_00001768,2992.6674139185516,3895.7551906714607,2758.0392716410324,-inf
EVT_00001779,16727.432900094784,16587.60536998377,13516.125886360927,-inf
EVT_00001787,763.6025958560213,635.7012401969728,586.7865562756508,-inf
EVT_00001792,9570.992543337305,7915.617135885113,6470.708737687469,5876.374203071467
EVT_00001798,2242.05950691063,2205.9984379660036,1807.3025223720463,-inf
EVT_00001800,1414.8980783240775,1831.3231603020251,1301.3325839672655,-inf
EVT_00001807,2058.8271245418205,1079.6718807192083,772.2217399948428,-inf
EVT_00001826,1502.1184464563423,1311.0793585370102,997.0899445723476,-inf
EVT_00001842,2930.9220299893723,1606.930862179361,1526.5360758834647,-inf
EVT_00001861,1417.609768206151,646.7752376229492,467.7703020832957,-inf
EVT_00001867,1445.4890814647547,1206.3200846189675,941.1972287293883,-inf
EVT_00001869,7725.642315655173,4106.461864500198,2911.4843864623035,4280.738928246866
EVT_00001910,11411.5593695221,14911.452999767867,10530.947476825395,8622.213685359502
EVT_00001915,354.00798617248034,280.4320073298371,229.69514003934583,-inf
EVT_00001926,1350.8051559027576,1221.4636037324124,835.8080010046488,-inf
EVT_00001943,1505.1429564206958,1248.1780308587718,883.6941501848844,-inf
EVT_00001957,1399.3408336636687,1369.3166083756116,1126.1157954060302,-inf
EVT_00001969,2244.661761321885,1178.9308821645982,842.3756242271842,-inf
EVT_00001970,1503.7573452068475,1947.5910535925345,1383.3736563912948,-inf
EVT_00001993,7864.004789963425,7230.3238319827105,5657.456944075282,5876.643136322496
EVT_00002023,1517.669654668291,1965.7946126430684,1396.2184707607134,-inf
EVT_00002030,2099.778995736634,1761.99600935225,1387.0813786838683,-inf
EVT_00002052,1249.6335561025155,1092.1969883168815,935.0065476538018,-inf
EVT_00002057,4182.073632641214,2525.116432090447,2268.531930148055,-inf
EVT_00002062,1470.9099392121338,1440.3730262211072,1183.966566141423,-inf
EVT_00002070,6357.280654941854,3521.694203034814,2637.587230665999,3607.510584724589
EVT_00002071,953.5973676327799,752.1404694077584,498.7804119534359,-inf
EVT_00002075,1926.823694842166,2501.1521499168894,1773.9780159387522,-inf
EVT_00002096,563.1589287949943,403.0560468891012,284.14207224313026,-inf
EVT_00002102,3512.552594065655,2076.2679012935105,2356.25638804783,-inf
EVT_00002114,2181.2594270017653,1005.9591922795623,722.4460866128127,-inf
EVT_00002147,644.6848921384404,620.0666701562498,516.1119743059604,-inf
EVT_00002150,22006.585201593058,20269.26398306661,15840.786532223681,-inf
EVT_00002174,3334.933912501588,4343.593735037001,3074.0435735402934,-inf
EVT_00002191,131.9453974877336,53.507884072439865,49.846913558109,-inf
EVT_00002194,3407.861329242648,3145.762650150555,2356.9862979704144,-inf
EVT_00002204,39813.23371249512,52073.61917132891,36753.354024581444,-inf
EVT_00002211,530.6000800526377,302.91133567574155,283.4540852469202,-inf
EVT_00002212,1035.8089909518749,859.0484579925445,681.7057967077062,-inf
EVT_00002214,2007.4609791937064,1683.0842705359635,1309.0562870047413,-inf
EVT_00002225,2256.472749477794,1675.1066430743983,1153.5383332911165,-inf
EVT_00002237,591.1371263857153,554.4002722600085,467.6365371477364,-inf
EVT_00002249,2052.5750002841464,1866.428361372981,1272.6242934515926,-inf
EVT_00002254,5184.726331346296,4796.396967266249,3588.530185128728,-inf
EVT_00002256,2664.721661156358,1202.406708229359,928.4962144052917,-inf
EVT_00002270,2181.4713161404734,2834.345788559598,2009.0864595983542,-inf
EVT_00002285,1568.815484441272,1250.2907596921134,823.7968673746423,-inf
EVT_00002290,969.4570800573554,873.8038517721841,693.0551413142323,-inf
EVT_00002292,3542.6556731531196,3235.893760515345,2200.1242710877573,-inf
EVT_00002295,893.505131684579,513.2378881260972,595.6443016705745,-inf
EVT_00002303,2681.785888479356,2452.508176029129,1926.0132092141891,-inf
EVT_00002304,399.41536952948104,348.24631341218276,282.59803600947754,-inf
EVT_00002309,569.5132767154022,533.388658230825,450.34744977393586,-inf
EVT_00002313,2120.383266454992,1611.3780203993208,1114.5978290973462,-inf
EVT_00002315,1076.691441086847,555.0882567363402,401.458602232232,-inf
EVT_00002320,2292.3179549669017,2216.150364974247,1703.0387492438365,-inf
EVT_00002333,648.6306105433531,374.74207540629754,347.61990425797364,-inf
EVT_00002339,370.6034592914026,265.8014349562103,226.4355526164546,-inf
EVT_00002341,3809.356414510944,1771.7374622002972,1265.413496875243,-inf
EVT_00002367,3692.4964717559424,4811.446407498424,3404.170265431738,-inf
EVT_00002387,1930.038231739089,1051.348446759531,1003.5301313025594,-inf
EVT_00002396,5031.99525775552,4975.948389902666,4062.4646101433805,-inf
EVT_00002398,2757.3357127148347,2320.03733082325,1823.018904962783,-inf
EVT_00002413,824.7965715728507,784.586968642737,609.5676700029327,-inf
EVT_00002416,940.813694216574,1211.0075250759573,863.6248168867921,-inf
EVT_00002421,2828.7149239940018,2788.4513291701687,2281.508085991728,-inf
EVT_00002426,3812.2374753802856,2919.9157334924575,2375.6774186801604,-inf
EVT_00002432,10873.92281235387,10005.357794055515,7824.740874107246,-inf
EVT_00002433,975.146535104953,931.2529776480322,721.5955687086062,-inf
EVT_00002434,7008.643779993734,9150.458813244066,6465.868735697198,-inf
EVT_00002436,2025.0889361650404,1659.0662400745214,1365.1699232486808,-inf
EVT_00002450,2053.9106471761156,2667.439052014265,1891.3135536529446,-inf
EVT_00002454,4154.501081788053,5415.9562643015815,3830.725142616184,-inf
EVT_00002456,884.1011359910622,730.3002455966406,581.1286977273767,-inf
EVT_00002477,6203.810599231156,6097.766043295459,5637.856969618068,-inf
EVT_00002483,10967.253749441254,9073.302120295995,7415.415449297611,6770.118357096478
EVT_00002495,1301.3027715044434,1076.4297971018136,763.3390841528404,-inf
EVT_00002499,8063.835107999507,10531.123734636021,7440.0949610422485,-inf
EVT_00002507,2805.4717949215396,2765.3747030372456,2262.7201897222462,-inf
EVT_00002511,2879.524098681029,2777.996188083116,2297.2886533200594,-inf
EVT_00002514,2170.570742875477,1000.9317509779967,718.8814297258525,-inf
EVT_00002518,4309.7762825615755,3815.780640153747,3236.924726450444,-inf
EVT_00002519,4425.514518207603,2061.5485055634667,1470.9011136714746,-inf
EVT_00002526,2667.095991597486,1571.705054125061,1787.9119291583231,-inf
EVT_00002530,4950.245473313849,4084.4074192925273,3344.323251489925,-inf
EVT_00002534,1447.3722248681433,660.7740612471364,477.69602772543516,-inf
EVT_00002537,241.99550463508749,220.26196167057034,190.6099122708731,-inf
EVT_00002538,1016.9598123143404,598.8989856360323,547.857459736741,-inf
EVT_00002550,335.56700616254676,288.40437863581997,203.8735169700203,-inf
EVT_00002557,3238.181942620279,2988.137496785254,2239.3816340684566,-inf
EVT_00002558,2325.965703982709,1727.3111152336164,1189.2180248390118,-inf
EVT_00002560,379.95851123920227,316.6944415096456,248.47708389156656,-inf
EVT_00002564,2305.2576795489417,1382.9282398639336,1248.2244532393606,-inf
EVT_00002577,4467.186739940259,4129.832274922283,3091.2039974082318,-inf
EVT_00002579,10863.428292213976,9648.65219839343,8166.750570221536,6560.841921488016
EVT_00002612,3187.104597639975,3089.0124708841427,2369.75701783301,-inf
EVT_00002618,1018.1070886524236,990.8138441629451,817.9567677050936,-inf
EVT_00002621,4132.193084494393,4082.59197987696,3335.136123450368,-inf
EVT_00002624,2249.935835461485,2923.928177722263,2072.2976786994723,-inf
EVT_00002632,4691.107638415126,4637.502730527973,3786.918180411342,-inf
EVT_00002634,556.4978732220171,318.67215309316214,297.5330960111971,-inf
EVT_00002650,1069.1317055825327,1041.4729445276546,859.2010084045401,-inf
EVT_00002656,1491.8770307653097,1932.0462580950798,1372.40492153999,-inf
EVT_00002657,1603.8566978300555,1131.4330822272163,812.0592567240285,-inf
EVT_00002662,3322.8737140719054,3279.070196078071,2680.946735568213,-inf
EVT_00002671,352.4638723639151,441.1812964294622,320.41922856071653,-inf
EVT_00002679,2846.5819314598343,3704.6096649244305,2623.1629659169885,-inf
EVT_00002685,8348.308177672818,10903.342476350776,7702.740338733063,-inf
EVT_00002687,10244.265494175796,13384.107518553397,9453.220361500955,7714.670696682266
EVT_00002691,2740.918190424712,3566.35396016428,2525.6068309750594,-inf
EVT_00002701,2262.447300276812,2226.2401826863434,1823.7823924331424,-inf
EVT_00002710,1813.7300824459137,2353.1748311835145,1669.562105580897,-inf
EVT_00002717,2006.4544402943404,1604.6528419222298,1054.9991975717537,-inf
EVT_00002721,974.6797971373022,729.8980128415454,509.64723486730486,-inf
EVT_00002728,2374.0932244231776,3086.3818931020087,2186.928439194298,-inf
EVT_00002739,1745.3605815505755,952.354972102405,720.5095120156401,-inf
EVT_00002744,1964.6773934798666,2550.681815738527,1808.9271905200603,-inf
EVT_00002746,982.1563063599351,882.6552069289677,606.3427069892341,-inf
EVT_00002755,10508.981817573487,10413.700371657522,8489.624784421287,6561.323958264657
EVT_00002756,2519.3288538684196,2481.2815565993474,2031.4250023148068,-inf
EVT_00002760,881.4706906788742,805.1273720800658,752.4803834790388,-inf
EVT_00002766,886.342784223036,732.2026401876235,582.614833538634,-inf
EVT_00002769,6997.355611340206,9135.68881080656,6455.446711134914,-inf
EVT_00002772,12345.216040770536,6832.728517337636,6445.920064592735,-inf
EVT_00002775,1950.1303469837578,1559.0464745769004,1025.2434789697327,-inf
EVT_00002780,846.2742780234947,772.1807026240319,722.2348036348011,-inf
EVT_00002782,18996.624200163275,18438.77314339925,15183.521036324848,-inf
EVT_00002783,900.5464987477765,461.0047673009224,334.96264589664094,-inf
EVT_00002784,825.9124788885033,1060.6650485806401,757.540001436136,-inf
EVT_00002798,1986.0881385515777,2578.6967016429107,1828.6950836020285,-inf
EVT_00002803,4248.321698009437,3419.9225726044374,2239.3657331467075,-inf
EVT_00002808,6861.952054976646,6792.796229848009,5541.656089768954,-inf
EVT_00002810,1116.388036918163,1440.7377452083267,1025.7272950040797,-inf
EVT_00002811,714.7272807076911,493.1135698660371,359.1064326541785,-inf
EVT_00002826,1530.9628797322068,893.6684097702981,1024.164911506007,-inf
EVT_00002838,871.4925643683761,845.2495979716741,699.4452512367003,-inf
EVT_00002840,2557.59215746961,2134.9329730863624,1505.1005384279836,-inf
EVT_00002844,6920.438990034555,9035.04727017771,6384.431922013666,-inf
EVT_00002849,3913.81760475467,3277.6385943707455,2305.868077612635,-inf
EVT_00002857,1073.9343004746625,1385.1891606683675,986.5310447038509,-inf
EVT_00002859,6266.421313178171,3327.054849189983,2360.618180619698,3424.971973123822
EVT_00002863,1737.0066876605595,2252.7861177636996,1598.7257166592235,-inf
EVT_00002864,787.8116916717634,459.44456697680425,423.2839551126026,-inf
EVT_00002869,439.5880361562014,369.5342358438621,288.257001021216,-inf
EVT_00002871,1460.3903416772437,1210.471125611647,857.2704893901902,-inf
EVT_00002874,884.6463436682421,471.0599544789703,457.26674604893105,-inf
EVT_00002875,1029.1164021507966,983.9004463949746,761.8092851374728,-inf
EVT_00002897,2930.829519793001,1612.7896287330295,1213.2838991453627,-inf
EVT_00002900,9011.669354131405,7572.900759041525,5315.83534275167,5176.475445450586
