event_id,v7_score_ALTERNATIVE_PAYMENT,v7_score_RECOVERY_REMINDER,v7_score_RETRY_LATER,v7_score_HUMAN_ESCALATION,chosen_action
EVT_00000677,0.8025542586118842,1.1690024075045524,0.6159666177629473,0.3843154548879364,RECOVERY_REMINDER
EVT_00007690,0.38601525158011557,0.047843959347769395,0.09224378741825913,0.07710501913033281,ALTERNATIVE_PAYMENT
EVT_00005706,0.719612304037772,0.42848393653737243,0.309008990108991,0.14695597298291885,ALTERNATIVE_PAYMENT
EVT_00008836,0.5412520115469632,0.0532735076706206,0.02991877836034272,0.09600385714105604,ALTERNATIVE_PAYMENT
EVT_00002728,0.8102550841727932,1.3302913937811187,0.5938483551057445,0.4282164064191814,RECOVERY_REMINDER
EVT_00005302,0.4166134686374916,0.4166134686374916,0.29973680355309135,0.14349542116237857,ALTERNATIVE_PAYMENT
EVT_00006349,0.7673564333600049,0.6024204570791714,0.6331995413999546,0.18719854163373012,ALTERNATIVE_PAYMENT
EVT_00009780,0.4334153111042771,0.4750987670709256,0.34977759942321457,0.16146216110499192,RECOVERY_REMINDER
EVT_00008008,0.7948643793532576,1.3314862116071475,0.5928413530080167,0.5189903538159407,RECOVERY_REMINDER
EVT_00001005,0.5654059521786545,0.9980943510910666,0.4498063943481006,0.192907926673068,RECOVERY_REMINDER
EVT_00007118,0.4798039501288898,0.4068649174951879,0.05722949055000179,0.10168427949992458,ALTERNATIVE_PAYMENT
EVT_00003469,0.5262818741196659,0.05169939358198109,0.023628734721310118,0.09977759534074054,ALTERNATIVE_PAYMENT
EVT_00003218,0.5484464247008425,0.3496536886290494,0.26316223105195613,0.0959880834883787,ALTERNATIVE_PAYMENT
EVT_00006180,0.24451576261796723,0.2886869178176039,0.03320041381314503,0.05662779818878785,RECOVERY_REMINDER
EVT_00004050,0.4867703913256805,0.7498057387314868,0.35171966091492396,0.40427669142042255,RECOVERY_REMINDER
EVT_00007684,0.779874164758574,0.6576495909216871,0.3215077362640365,0.18490441146630177,ALTERNATIVE_PAYMENT
EVT_00008653,0.7019505482132111,0.4965241401042649,0.28994689631619547,0.042465263688649224,ALTERNATIVE_PAYMENT
EVT_00008119,0.6620021844697799,0.575907676787233,0.3292720341887019,0.27053956962336595,ALTERNATIVE_PAYMENT
EVT_00007090,0.7967057785272439,1.0035599397333668,0.647804469568594,0.43352545565973327,RECOVERY_REMINDER
EVT_00004081,0.6189012627019264,0.7375762439519565,0.3039857431692792,0.016914196952296227,RECOVERY_REMINDER
EVT_00004666,0.5042009766213676,0.42983280807855795,0.2831116063353032,0.12998303251538454,ALTERNATIVE_PAYMENT
EVT_00002396,0.434143226428527,0.44979019800614484,0.34713255403625526,0.14902083443638806,RECOVERY_REMINDER
EVT_00009261,0.4470014606211245,0.3158998871502924,0.2347855816657858,0.08325257177840388,ALTERNATIVE_PAYMENT
EVT_00000780,0.5860329797683326,0.5350670547441128,0.3995026919782732,0.2975731810281252,ALTERNATIVE_PAYMENT
EVT_00005348,0.44268655828620646,0.44268655828620646,0.11010673983773989,0.20083991973154663,ALTERNATIVE_PAYMENT
EVT_00000611,0.503334466198656,0.503334466198656,0.13530371062137442,0.12826887786292557,ALTERNATIVE_PAYMENT
EVT_00009728,0.7655033505473064,0.6903886630469929,0.6912542521533664,0.3139904159627423,ALTERNATIVE_PAYMENT
EVT_00009734,0.4767497230777073,0.03861896112290935,0.022120487617483003,0.07664987160020051,ALTERNATIVE_PAYMENT
EVT_00003112,0.276719736565111,0.11775122780886958,0.1516376530115394,0.47939481522292393,HUMAN_ESCALATION
EVT_00006564,0.8726994000003979,1.3434659676771985,0.6092950009294686,0.3986194753755794,RECOVERY_REMINDER
EVT_00009492,0.7400573462679509,0.3630522999770275,0.3398972240539212,0.1244678162251487,ALTERNATIVE_PAYMENT
EVT_00007334,0.8193645766802811,1.2445896571158992,0.6377663649191061,0.4261554982357702,RECOVERY_REMINDER
EVT_00009273,0.665334071058401,0.5058106358348614,0.3354867019267928,0.27458360536570586,ALTERNATIVE_PAYMENT
EVT_00008221,0.4812926646472521,0.5359414791461262,0.28749183551405894,0.1023167331516332,RECOVERY_REMINDER
EVT_00003815,0.6235574189992651,0.965557126860024,0.3880842499722128,0.03709609119894141,RECOVERY_REMINDER
EVT_00009258,0.7007443211713654,0.6809196562701946,0.5395365298454371,0.2890343286473048,ALTERNATIVE_PAYMENT
EVT_00006760,0.6444247012851325,0.5317638503774414,0.5333790007047837,0.1376526483389045,ALTERNATIVE_PAYMENT
EVT_00003124,0.44942989135329714,0.2589315885212956,0.052237964044556356,0.04891667083421978,ALTERNATIVE_PAYMENT
EVT_00007126,0.5136995012555116,0.5136995012555116,0.28242474366100906,0.1473119251075716,ALTERNATIVE_PAYMENT
EVT_00002826,0.5095082217296546,0.09503306075845706,0.06453248236041786,0.11637365323707975,ALTERNATIVE_PAYMENT
EVT_00001187,0.6852540503069076,0.4273487671310302,0.21735542639515076,0.14380812117471065,ALTERNATIVE_PAYMENT
EVT_00009849,0.5970152093847144,0.4176686559255944,0.19867774486377254,0.13445637308506336,ALTERNATIVE_PAYMENT
EVT_00005251,0.643625944383961,0.5218572842284621,0.47105058196050575,0.14089128049603034,ALTERNATIVE_PAYMENT
EVT_00007081,0.6481726139631055,1.0309601083502375,0.3972320352510496,0.32249014361954503,RECOVERY_REMINDER
EVT_00002916,0.7004005797753965,0.47305992840644245,0.46485968671861266,0.28253133079521553,ALTERNATIVE_PAYMENT
EVT_00001434,0.6139411731253128,0.10522042514130292,0.0799081951975318,0.043008916709390214,ALTERNATIVE_PAYMENT
EVT_00001807,0.4597702488137047,0.030892640519445812,0.0428900948245473,0.06376962606427071,ALTERNATIVE_PAYMENT
EVT_00000395,0.40273263606236553,0.047563484090586174,0.028190673362074894,0.036175870229017124,ALTERNATIVE_PAYMENT
EVT_00002869,0.6210259570288522,0.42622621104747743,0.18534209457757253,0.01433002602181901,ALTERNATIVE_PAYMENT
EVT_00000957,0.7433336476837361,0.5976596668402231,0.3077396898784539,0.1728818520008569,ALTERNATIVE_PAYMENT
EVT_00002413,0.5346698668140438,0.4705169119652761,0.3285596238623905,0.1369336801877519,ALTERNATIVE_PAYMENT
EVT_00006552,0.6525736197885033,0.6525736197885033,0.3596811745949936,0.49169381838817994,ALTERNATIVE_PAYMENT
EVT_00003326,0.8058721939577631,1.1974879271394905,0.6465000876916425,0.38928197458620234,RECOVERY_REMINDER
EVT_00000139,0.4556436218335251,0.3390443317270786,0.21047112666808732,0.14610825848003306,ALTERNATIVE_PAYMENT
EVT_00007137,0.450101458587472,0.05538481902567352,0.029061129139534323,0.034721873035567424,ALTERNATIVE_PAYMENT
EVT_00000735,0.4683862493858673,0.08914759884506515,0.07012258386963921,0.09051921222559461,ALTERNATIVE_PAYMENT
EVT_00002421,0.487650770354894,0.552223169328447,0.2716535650928886,0.15996373246482667,RECOVERY_REMINDER
EVT_00000628,0.8073281491051274,1.3411263568021872,0.6119243683952847,0.537442999205862,RECOVERY_REMINDER
EVT_00001562,0.8847519639864467,1.2434385553289955,0.6777097746397126,0.44160257495272137,RECOVERY_REMINDER
EVT_00002657,0.6156998190088936,0.38931610600403477,0.20564497464386758,0.10751344930900528,ALTERNATIVE_PAYMENT
EVT_00001276,0.6535785780991237,0.5681732473417761,0.46102759371352575,0.33422310857262844,ALTERNATIVE_PAYMENT
EVT_00001104,0.5736544317530551,0.520789883415315,0.5229133378089676,0.323801646648231,ALTERNATIVE_PAYMENT
EVT_00007622,0.5030288466928805,0.09183413973142435,0.05509811176234193,0.13982952130088883,ALTERNATIVE_PAYMENT
EVT_00008513,0.5594976462890026,0.6537312934512338,0.3570522963864704,0.2869846256885015,RECOVERY_REMINDER
EVT_00000231,0.38958400582982206,0.38958400582982206,0.19011155670157126,0.11270193856688777,ALTERNATIVE_PAYMENT
EVT_00004021,0.41860858190649514,0.48106335004193584,0.23394739246438612,0.16617917199433135,RECOVERY_REMINDER
EVT_00006433,0.5478787425544547,0.4585190948266208,0.23363070385915666,0.12107240493967987,ALTERNATIVE_PAYMENT
EVT_00008419,0.8788423930432355,1.118133176649319,0.6188397715018323,0.440769315053659,RECOVERY_REMINDER
EVT_00009684,0.7644762332842391,1.2775087161575065,0.6672680844076808,0.42529390275418694,RECOVERY_REMINDER
EVT_00008336,0.8388749598404661,1.2341577567773347,0.5793229515270439,0.4027237795562366,RECOVERY_REMINDER
EVT_00001657,0.32449863085399117,0.4164510425992782,0.047855948448830045,0.09684360687806179,RECOVERY_REMINDER
EVT_00003348,0.5111392843694731,0.5389795046851523,0.33575977318498573,0.1426164492612629,RECOVERY_REMINDER
EVT_00009312,0.434292161699674,0.057783830093110645,0.04931279436370769,0.11415164527094175,ALTERNATIVE_PAYMENT
EVT_00003816,0.609410532959031,0.5255458154000842,0.5416573473561895,0.1499227751830118,ALTERNATIVE_PAYMENT
EVT_00008943,0.8355736716116993,0.7514915293778528,0.6541547259528938,0.5682986230518646,ALTERNATIVE_PAYMENT
EVT_00002204,0.8164320085409393,1.3662699925155122,0.661771649165971,0.6150898743297724,RECOVERY_REMINDER
EVT_00001745,0.5291005598225815,0.49685014241509584,0.34784843156360506,0.12525338365672398,ALTERNATIVE_PAYMENT
EVT_00008725,0.4217886489408401,0.0839214723106048,0.10359286651866896,0.14197117998813746,ALTERNATIVE_PAYMENT
EVT_00006827,0.8634155122027521,1.2193729483783124,0.589361014491879,0.4247174041621187,RECOVERY_REMINDER
EVT_00002436,0.4472157128431625,0.37013226592621645,0.30316854469004717,0.14553990442283665,ALTERNATIVE_PAYMENT
EVT_00001246,0.5792882104767236,0.5174093099743792,0.26152714255118054,0.32328676778224413,ALTERNATIVE_PAYMENT
EVT_00005193,0.76993741146139,0.5465045451471853,0.4660975502882511,0.1613335538754796,ALTERNATIVE_PAYMENT
EVT_00009368,0.3766867206878922,0.5287785544214548,0.3129635267511548,0.13015053012606098,RECOVERY_REMINDER
EVT_00005566,0.43688517080544614,0.45405458129115106,0.3419821635726484,0.1199401715988073,RECOVERY_REMINDER
EVT_00004273,0.878705320520744,1.2603671411370145,0.6127781016463757,0.4510031315848343,RECOVERY_REMINDER
EVT_00003942,0.2656121884161182,0.056316109221445684,0.019167682817984845,0.0806999767051749,ALTERNATIVE_PAYMENT
EVT_00004169,0.49902922452354426,0.49627012590445874,0.32353757375860426,0.277193142750557,ALTERNATIVE_PAYMENT
EVT_00001301,0.3636537968759756,0.340588872697737,0.20216393559318144,0.08759972357740116,ALTERNATIVE_PAYMENT
EVT_00007608,0.5460388727591668,0.46919985741707915,0.14763321284213957,0.1043925687888773,ALTERNATIVE_PAYMENT
EVT_00001224,0.7157443589666436,0.43756529503290365,0.2790877178892906,0.2686407120347439,ALTERNATIVE_PAYMENT
EVT_00002949,0.818392261293102,1.234807369200984,0.6166945331559666,0.40154265354142804,RECOVERY_REMINDER
EVT_00004513,0.43150056281253535,0.41734906037609854,0.1497317974041219,0.08857651919508265,ALTERNATIVE_PAYMENT
EVT_00009203,0.6733085234954956,0.7081146602145968,0.518502053862494,0.4859239439887422,RECOVERY_REMINDER
EVT_00006683,0.5212204613245388,0.649024911497797,0.29213816314872576,0.18306629667264507,RECOVERY_REMINDER
EVT_00009975,0.7445502901044763,0.6794960787386312,0.40711083734985526,0.05824357214222484,ALTERNATIVE_PAYMENT
EVT_00009545,0.5563783883963463,0.4924668369102958,0.45174324462472093,0.1575473456668262,ALTERNATIVE_PAYMENT
EVT_00003866,0.8776026319374244,1.2709577641013887,0.6296319643364383,0.41531913145286314,RECOVERY_REMINDER
EVT_00002687,0.9147520374434217,1.3332228588849813,0.636044626924813,0.5685466929226218,RECOVERY_REMINDER
EVT_00007606,0.763704939730835,0.6299890531743164,0.6018993037236127,0.30641377318416535,ALTERNATIVE_PAYMENT
EVT_00002483,0.4412531762608787,0.5621537347046449,0.3529109692399373,0.4015159090545293,RECOVERY_REMINDER
EVT_00003455,0.4654490000428176,0.4636172476162494,0.21974304999706742,0.10050852065487115,ALTERNATIVE_PAYMENT
EVT_00007741,0.6233035439050848,0.5630056621713359,0.2780802169984537,0.024157717103795513,ALTERNATIVE_PAYMENT
EVT_00008814,0.28238194050345194,0.31520410900635704,0.03765949336372407,0.04904978830293193,RECOVERY_REMINDER
EVT_00001660,0.8116229294003969,1.283850077671871,0.49191089489316275,0.37727037561410204,RECOVERY_REMINDER
EVT_00001204,0.3656676523095579,0.10073137758532116,0.10907460751799682,0.3474245396711191,ALTERNATIVE_PAYMENT
EVT_00009710,0.4467937399403962,0.04297530916432709,0.05557259809671392,0.10477882037623788,ALTERNATIVE_PAYMENT
EVT_00004491,0.889597565346496,1.30990290910242,0.5563574011749218,0.3995516053760388,RECOVERY_REMINDER
EVT_00008478,0.8209087967300037,1.3260288878630888,0.5248992896850482,0.3486423691849817,RECOVERY_REMINDER
EVT_00002685,0.8114658719075067,1.2404319841578415,0.6076799676622168,0.43377970062898835,RECOVERY_REMINDER
EVT_00007501,0.7068497895323966,0.5580028256686205,0.24850482779935018,0.152353800506142,ALTERNATIVE_PAYMENT
EVT_00005458,0.8122288267587362,1.1456790662277923,0.6246093294118833,0.4173420051563111,RECOVERY_REMINDER
EVT_00008818,0.5760276721367332,0.35673912039683875,0.1794535611357389,0.11146203081716578,ALTERNATIVE_PAYMENT
EVT_00008932,0.6614907404372464,0.7406910364321165,0.44019183937368705,0.5511314852231803,RECOVERY_REMINDER
EVT_00004132,0.5886160442291457,0.3814403712500486,0.1370013336334293,0.06844122948532688,ALTERNATIVE_PAYMENT
EVT_00001349,0.6760154261462988,1.022942381512877,0.4166550943175327,0.327751472524486,RECOVERY_REMINDER
EVT_00008727,0.7063527954272156,0.6345890317674983,0.38149981006845457,0.03192518560191764,ALTERNATIVE_PAYMENT
EVT_00008557,0.498445084744497,0.05233961894218529,0.03840767335028789,0.09136256516283231,ALTERNATIVE_PAYMENT
EVT_00009105,0.6529638697174768,0.5352400370260444,0.352631266730571,0.02429770927496799,ALTERNATIVE_PAYMENT
EVT_00000547,0.297053685043645,0.05328991600376805,0.021584047549496957,0.06074083736035028,ALTERNATIVE_PAYMENT
EVT_00001078,0.8795737268027616,1.1156295588023286,0.6068806740326143,0.44288510819468674,RECOVERY_REMINDER
EVT_00004694,0.8930604966213539,1.1624009579681078,0.6008011604375307,0.4182989463605271,RECOVERY_REMINDER
EVT_00000278,0.6986122927871561,0.6125240382421121,0.5759749041848427,0.14372304625909307,ALTERNATIVE_PAYMENT
EVT_00006732,0.8351500591155621,1.2761183134481018,0.5499634130592228,0.4262722942587538,RECOVERY_REMINDER
EVT_00006991,0.6589474812581683,0.43043519396951596,0.5766856644549143,0.296161181548139,ALTERNATIVE_PAYMENT
EVT_00004574,0.4070451105100595,0.04693289940072465,0.06332592825933558,0.10075882922866634,ALTERNATIVE_PAYMENT
EVT_00002634,0.42670181335178153,0.07495076367563926,0.06711092126269308,0.06775723120696923,ALTERNATIVE_PAYMENT
EVT_00002632,0.3640898460222245,0.4442028627665155,0.251157070962651,0.11644103739904095,RECOVERY_REMINDER
EVT_00002211,0.5772027552073905,0.08422831202894618,0.0730355246101351,0.08121960998859287,ALTERNATIVE_PAYMENT
EVT_00008427,0.7829110620158606,0.870413354956014,0.6281865318142994,0.4385800501966399,RECOVERY_REMINDER
EVT_00001418,0.5326441288645867,0.3098399087186855,0.16328465963183805,0.08712530513841762,ALTERNATIVE_PAYMENT
EVT_00004878,0.4125559512996074,0.3429168750732602,0.06510547437057573,0.06992363293414491,ALTERNATIVE_PAYMENT
EVT_00002784,0.7786206117888773,1.2602257566878543,0.5473691022366904,0.401723209550871,RECOVERY_REMINDER
EVT_00004758,0.8412350712410227,1.2836071840147112,0.651900395488958,0.4465420245478159,RECOVERY_REMINDER
EVT_00003628,0.3951950651867175,0.029914705130327512,0.018795077193600976,0.042399416679577084,ALTERNATIVE_PAYMENT
EVT_00005972,0.77242702404071,0.5928613808880874,0.594104226409812,0.16790475804893445,ALTERNATIVE_PAYMENT
EVT_00009424,0.42833762848309737,0.06753308420315765,0.1210169939650501,0.1247358777388215,ALTERNATIVE_PAYMENT
EVT_00004074,0.4098488190343492,0.45078724297676115,0.22180546416692556,0.01668555987109112,RECOVERY_REMINDER
EVT_00002114,0.4361341767329972,0.034528675692242314,0.027989034589380374,0.03752655041254942,ALTERNATIVE_PAYMENT
EVT_00009387,0.8992669353209957,1.238444753445056,0.6456877314562925,0.4205010609701783,RECOVERY_REMINDER
EVT_00006393,0.803649600395924,1.3376591723327378,0.6384493780094189,0.6334467820446851,RECOVERY_REMINDER
EVT_00005947,0.4200349366398816,0.4446914661570695,0.2503588610226544,0.13230290253218355,RECOVERY_REMINDER
EVT_00006744,0.6111741299098973,0.4667242175529049,0.19546496634949023,0.09844673590760705,ALTERNATIVE_PAYMENT
EVT_00000370,0.5627430566216367,0.33192051017547486,0.19322021777270912,0.11892173209377985,ALTERNATIVE_PAYMENT
EVT_00007340,0.44958241821447653,0.3320880128277016,0.28323510387011885,0.1288853230695837,ALTERNATIVE_PAYMENT
EVT_00004661,0.5104156454097848,0.314159109143582,0.15446230477047004,0.0809705517931675,ALTERNATIVE_PAYMENT
EVT_00000815,0.42868212694525826,0.29856647455276564,0.03255751418788759,0.06398762830197552,ALTERNATIVE_PAYMENT
EVT_00004986,0.5863385536100858,0.6816759951850401,0.41864699473296096,0.16545231873098135,RECOVERY_REMINDER
EVT_00002775,0.5161899036832683,0.2519701087201877,0.040805775427656725,0.055650317847033386,ALTERNATIVE_PAYMENT
EVT_00005481,0.6778750418045293,0.6240738507659472,0.535245385989497,0.17862682601717558,ALTERNATIVE_PAYMENT
EVT_00002979,0.49746829113468655,0.07060438129138752,0.050363491812772214,0.039818621644333176,ALTERNATIVE_PAYMENT
EVT_00000886,0.4398152017707687,0.43782935960785674,0.22185955607113406,0.11329669261533325,ALTERNATIVE_PAYMENT
EVT_00008417,0.3072240990058538,0.3324394435704206,0.05071454798910189,0.10475537256612139,RECOVERY_REMINDER
EVT_00009597,0.5898698064011143,0.40858038429944754,0.07192557852206659,0.1096040498958756,ALTERNATIVE_PAYMENT
EVT_00006165,0.7276137601378007,0.545687781130925,0.4341121943492107,0.15746927072844163,ALTERNATIVE_PAYMENT
EVT_00001970,0.8509240219665796,1.2600160432186704,0.6225672952857677,0.4144617144290346,RECOVERY_REMINDER
EVT_00008634,0.8756850908078214,1.3411407991221298,0.6422264954447938,0.42959373658116196,RECOVERY_REMINDER
EVT_00009730,0.5591170659614321,0.49170097609527014,0.3728866952708047,0.17540892546676884,ALTERNATIVE_PAYMENT
EVT_00000094,0.27586701371303884,0.2735958502232149,0.02896401443667002,0.04531140443402699,ALTERNATIVE_PAYMENT
EVT_00009876,0.674066908160551,0.5005255831633106,0.365019340694587,0.1476298483618984,ALTERNATIVE_PAYMENT
EVT_00006945,0.4585984166642404,0.2853198958844925,0.05145998935023816,0.07742192256728415,ALTERNATIVE_PAYMENT
EVT_00005321,0.5450319737103598,0.6646001617643233,0.40066942375785547,0.5261598153448842,RECOVERY_REMINDER
EVT_00002746,0.2813037773020476,0.2389699595578772,0.03896786913302097,0.05572518360406321,ALTERNATIVE_PAYMENT
EVT_00009871,0.8142200806889948,1.150320092267505,0.5456653223761281,0.38701208120602165,RECOVERY_REMINDER
EVT_00002519,0.5171348988564825,0.06506837879947214,0.01331807575727133,0.04507261508874818,ALTERNATIVE_PAYMENT
EVT_00008363,0.4351595269101241,0.060621926597561764,0.03325797415308711,0.09102094525624688,ALTERNATIVE_PAYMENT
EVT_00004038,0.48113729685160467,0.0620445991733542,0.06866011995156504,0.11266676239321362,ALTERNATIVE_PAYMENT
EVT_00002309,0.7295832049504503,0.6723188294640952,0.5638112611085574,0.16740548761266663,ALTERNATIVE_PAYMENT
EVT_00002901,0.4203635646551028,0.06289021033767998,0.09467766323813255,0.11269622500786398,ALTERNATIVE_PAYMENT
EVT_00003646,0.7532936826551493,0.7287109187950622,0.4045422104292852,0.4276098483030723,ALTERNATIVE_PAYMENT
EVT_00006802,0.49179611280716623,0.437597378825263,0.22428425352478318,0.09800745233597805,ALTERNATIVE_PAYMENT
EVT_00005389,0.39074147438978163,0.09918170311028889,0.10352417396675903,0.14671256319220793,ALTERNATIVE_PAYMENT
EVT_00002534,0.4292806855803208,0.058485208337346495,0.03021453021079219,0.06795106414068433,ALTERNATIVE_PAYMENT
EVT_00001059,0.3418007820539403,0.05528223445903077,0.031145212023700842,0.036566161871123624,ALTERNATIVE_PAYMENT
EVT_00000627,0.899283031696601,1.2888285513234725,0.646019038956777,0.0470327430682575,RECOVERY_REMINDER
EVT_00009296,0.6211272138978268,0.524264349251495,0.32545093364512545,0.18013104544309794,ALTERNATIVE_PAYMENT
EVT_00003453,0.5553643817676844,0.5211779290168482,0.2718982896124453,0.1277860200114946,ALTERNATIVE_PAYMENT
EVT_00003243,0.4956216216998225,0.6919524359162134,0.36100286511397417,0.18303291102986255,RECOVERY_REMINDER
EVT_00006131,0.6235683117665995,0.3589663124499574,0.1793550249228598,0.10720169615789814,ALTERNATIVE_PAYMENT
EVT_00003296,0.489492443935514,0.489492443935514,0.3429064531644638,0.18531727432295783,ALTERNATIVE_PAYMENT
EVT_00001572,0.5729469169723229,0.5301271827489648,0.30718133161509803,0.14653003185882701,ALTERNATIVE_PAYMENT
EVT_00002538,0.44336137161657735,0.06009863271222334,0.10165593424885365,0.09151934025990405,ALTERNATIVE_PAYMENT
EVT_00003799,0.6096285432684733,0.5260683662273123,0.3523044778472793,0.293449314474809,ALTERNATIVE_PAYMENT
EVT_00004515,0.4440672286442946,0.12103472451166064,0.03835407015753738,0.11184564835632192,ALTERNATIVE_PAYMENT
EVT_00007240,0.21123239144128117,0.045370149689230366,0.015289366434032475,0.06593720182566884,ALTERNATIVE_PAYMENT
EVT_00005733,0.43013090272528187,0.5284438347093607,0.29567605263377456,0.4269298738597748,RECOVERY_REMINDER
EVT_00000497,0.35363317157261503,0.4603406120531698,0.17288322890148466,0.07266935104696959,RECOVERY_REMINDER
EVT_00006434,0.6379991674278013,0.6379991674278013,0.42730369697896464,0.16890565696788165,ALTERNATIVE_PAYMENT
EVT_00008538,0.721017099606869,0.5208687612602668,0.6449177691279997,0.27415879631469753,ALTERNATIVE_PAYMENT
EVT_00003914,0.8093248649404396,1.1328441398954003,0.5574498786434993,0.37818276523917327,RECOVERY_REMINDER
EVT_00001343,0.6494637577383814,1.0301771664113946,0.3495004973108391,0.3467816591755057,RECOVERY_REMINDER
EVT_00005199,0.7146405852227954,0.5647640814689593,0.5574848589444104,0.29028508638255124,ALTERNATIVE_PAYMENT
EVT_00003018,0.8124032091647866,0.7144738582377661,0.37144971637115104,0.2878426603978885,ALTERNATIVE_PAYMENT
EVT_00008919,0.6747668940047314,1.0081942364209373,0.4253570423123738,0.19350082936097845,RECOVERY_REMINDER
EVT_00009097,0.8457543225149527,1.2965710250055322,0.6536635996709276,0.45899649318722796,RECOVERY_REMINDER
EVT_00006478,0.5409342683471189,0.41328942225503984,0.1918673775194825,0.02237320215257186,ALTERNATIVE_PAYMENT
EVT_00007647,0.41252908749807476,0.07797513434368337,0.04845626140620152,0.1351073220036303,ALTERNATIVE_PAYMENT
EVT_00002315,0.4329691766568907,0.061265910399400485,0.03776390643493347,0.06852281498049233,ALTERNATIVE_PAYMENT
EVT_00001262,0.541980836441462,0.5162347774478383,0.3061296671173292,0.1866395734394624,ALTERNATIVE_PAYMENT
EVT_00009179,0.8165674885557123,1.2883459902796222,0.643769387820555,0.3916232968175359,RECOVERY_REMINDER
EVT_00008987,0.69052610639368,0.6820165931857289,0.69052610639368,0.1724440101620381,ALTERNATIVE_PAYMENT
EVT_00000299,0.6855950599811643,0.6146627057798657,0.6214888766814269,0.18491099479334627,ALTERNATIVE_PAYMENT
EVT_00001222,0.39731703423327136,0.05549092163565557,0.10554930532183128,0.11117849311188673,ALTERNATIVE_PAYMENT
EVT_00006759,0.5791436464737635,0.5791436464737635,0.35193599840433115,0.13966854895510497,ALTERNATIVE_PAYMENT
EVT_00007004,0.5364878591949609,0.6106070400764928,0.3901974107950955,0.17192852368860634,RECOVERY_REMINDER
EVT_00002844,0.8080093534978346,1.1683638357659656,0.6567653043630586,0.44243347774566916,RECOVERY_REMINDER
