event_id,ALTERNATIVE_PAYMENT,RECOVERY_REMINDER,RETRY_LATER,HUMAN_ESCALATION
EVT_00000988,0.42297060237578876,0.38996337369315454,0.3045589223978117,0.3295254780641951
EVT_00000989,0.47465169905688553,0.26347527845505925,0.2480264548653441,0.2798501533888704
EVT_00001005,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001007,0.42297060237578876,0.38996337369315454,0.3045589223978117,0.3295254780641951
EVT_00001008,0.3565802704854569,0.19865384988363072,0.1482228834367727,0.21636801053172755
EVT_00001010,0.48589268029786675,0.40286921784899865,0.32875372759261684,0.3110189845577016
EVT_00001012,0.36782125172643815,0.3380477892775701,0.22895015616404546,0.24753684170055873
EVT_00001021,0.4117296211348075,0.25056943429921513,0.22383164967053892,0.2983566468953639
EVT_00001035,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001041,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001047,0.5803527858292663,0.5761954090617544,0.46911101796458604,0.3761516484645756
EVT_00001056,0.39517360071972674,0.3199773194789124,0.20876810918417968,0.23141687525760574
EVT_00001058,0.42297060237578876,0.38996337369315454,0.3045589223978117,0.3295254780641951
EVT_00001059,0.38393261947874546,0.18058338008497302,0.12804083645690692,0.20024804408877456
EVT_00001072,0.5803527858292663,0.5761954090617544,0.46911101796458604,0.3761516484645756
EVT_00001078,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001097,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001098,0.5558830249437807,0.5401443195162856,0.444449546884332,0.40854350644931203
EVT_00001100,0.38393261947874546,0.18058338008497302,0.12804083645690692,0.20024804408877456
EVT_00001104,0.5558830249437807,0.5401443195162856,0.444449546884332,0.40854350644931203
EVT_00001123,0.39517360071972674,0.3199773194789124,0.20876810918417968,0.23141687525760574
EVT_00001136,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001146,0.49783107689183276,0.48563295587992195,0.37094102415705926,0.32655487008567574
EVT_00001157,0.4713785564214801,0.37665086337821074,0.2562190115777321,0.2749406205665731
EVT_00001165,0.5803527858292663,0.5761954090617544,0.46911101796458604,0.3761516484645756
EVT_00001166,0.4321289440341304,0.33247086620064703,0.2281713100101993,0.27008491862363565
EVT_00001167,0.5803527858292663,0.5761954090617544,0.46911101796458604,0.3761516484645756
EVT_00001187,0.502310300733506,0.36061619382241444,0.2558939844921416,0.28425806368683304
EVT_00001204,0.47465169905688553,0.26347527845505925,0.2480264548653441,0.2798501533888704
EVT_00001211,0.5266230232005575,0.46665896259133144,0.35131958959330084,0.31043490364272275
EVT_00001218,0.49266994109314644,0.41810870131492195,0.32662325522141233,0.3436986231273925
EVT_00001219,0.5266230232005575,0.46665896259133144,0.35131958959330084,0.31043490364272275
EVT_00001222,0.47465169905688553,0.26347527845505925,0.2480264548653441,0.2798501533888704
EVT_00001224,0.5655233845841404,0.47977718664915275,0.3701838126185978,0.34910294700875266
EVT_00001246,0.4346179930411984,0.36619311689933753,0.2566151383382954,0.2617099867637561
EVT_00001249,0.5345916402721145,0.49661358968273883,0.37052509105846776,0.3397855038884926
EVT_00001262,0.49783107689183276,0.48563295587992195,0.37094102415705926,0.32655487008567574
EVT_00001264,0.5803527858292663,0.5761954090617544,0.46911101796458604,0.3761516484645756
EVT_00001276,0.522304761102359,0.5150605874588693,0.47507753731495406,0.3787588174540968
EVT_00001290,0.5803527858292663,0.5761954090617544,0.46911101796458604,0.3761516484645756
EVT_00001297,0.4321289440341304,0.33247086620064703,0.2281713100101993,0.27008491862363565
EVT_00001300,0.5655233845841404,0.47977718664915275,0.3701838126185978,0.34910294700875266
EVT_00001301,0.5803527858292663,0.5761954090617544,0.46911101796458604,0.3761516484645756
EVT_00001308,0.39107125172643814,0.36607410506704374,0.3360619982693086,0.2997407890689798
EVT_00001315,0.5266230232005575,0.46665896259133144,0.35131958959330084,0.31043490364272275
EVT_00001316,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001329,0.3565802704854569,0.19865384988363072,0.1482228834367727,0.21636801053172755
EVT_00001338,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001341,0.37983027048545687,0.22668016567310437,0.2553347255420359,0.2685719579001486
EVT_00001343,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001349,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001356,0.40274378693770574,0.34850553575644333,0.228522339262637,0.26076747550337565
EVT_00001384,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001392,0.522304761102359,0.5150605874588693,0.47507753731495406,0.3787588174540968
EVT_00001394,0.5266230232005575,0.46665896259133144,0.35131958959330084,0.31043490364272275
EVT_00001403,0.49783107689183276,0.48563295587992195,0.37094102415705926,0.32655487008567574
EVT_00001408,0.49783107689183276,0.48563295587992195,0.37094102415705926,0.32655487008567574
EVT_00001418,0.46340993934992325,0.34812264710067986,0.23792805780138265,0.24559002032080315
EVT_00001419,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001420,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001428,0.42297060237578876,0.38996337369315454,0.3045589223978117,0.3295254780641951
EVT_00001433,0.39107125172643814,0.36607410506704374,0.3360619982693086,0.2997407890689798
EVT_00001434,0.39150280569672447,0.20911159636250393,0.14779506653536426,0.22959864433454447
EVT_00001449,0.522304761102359,0.5150605874588693,0.47507753731495406,0.3787588174540968
EVT_00001451,0.6221167911775471,0.5536954558799219,0.4679722741570593,0.39003701294281856
EVT_00001456,0.3565802704854569,0.19865384988363072,0.1482228834367727,0.21636801053172755
EVT_00001463,0.49783107689183276,0.48563295587992195,0.37094102415705926,0.32655487008567574
EVT_00001464,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001481,0.39517360071972674,0.3199773194789124,0.20876810918417968,0.23141687525760574
EVT_00001482,0.4346179930411984,0.36619311689933753,0.2566151383382954,0.2617099867637561
EVT_00001487,0.46340993934992325,0.34812264710067986,0.23792805780138265,0.24559002032080315
EVT_00001512,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001529,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001533,0.5266230232005575,0.46665896259133144,0.35131958959330084,0.31043490364272275
EVT_00001537,0.4321289440341304,0.33247086620064703,0.2281713100101993,0.27008491862363565
EVT_00001542,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001562,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001572,0.5803527858292663,0.5761954090617544,0.46911101796458604,0.3761516484645756
EVT_00001633,0.502310300733506,0.36061619382241444,0.2558939844921416,0.28425806368683304
EVT_00001639,0.46340993934992325,0.34812264710067986,0.23792805780138265,0.24559002032080315
EVT_00001641,0.4346179930411984,0.36619311689933753,0.2566151383382954,0.2617099867637561
EVT_00001642,0.522304761102359,0.5150605874588693,0.47507753731495406,0.3787588174540968
EVT_00001643,0.5803527858292663,0.5761954090617544,0.46911101796458604,0.3761516484645756
EVT_00001646,0.4346179930411984,0.36619311689933753,0.2566151383382954,0.2617099867637561
EVT_00001652,0.49783107689183276,0.48563295587992195,0.37094102415705926,0.32655487008567574
EVT_00001657,0.36782125172643815,0.3380477892775701,0.22895015616404546,0.24753684170055873
EVT_00001658,0.4346179930411984,0.36619311689933753,0.2566151383382954,0.2617099867637561
EVT_00001660,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001669,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001683,0.46340993934992325,0.34812264710067986,0.23792805780138265,0.24559002032080315
EVT_00001692,0.4346179930411984,0.36619311689933753,0.2566151383382954,0.2617099867637561
EVT_00001697,0.4321289440341304,0.33247086620064703,0.2281713100101993,0.27008491862363565
EVT_00001710,0.5803527858292663,0.5761954090617544,0.46911101796458604,0.3761516484645756
EVT_00001718,0.38393261947874546,0.18058338008497302,0.12804083645690692,0.20024804408877456
EVT_00001730,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001745,0.5803527858292663,0.5761954090617544,0.46911101796458604,0.3761516484645756
EVT_00001751,0.48589268029786675,0.40286921784899865,0.32875372759261684,0.3110189845577016
EVT_00001759,0.4713785564214801,0.37665086337821074,0.2562190115777321,0.2749406205665731
EVT_00001763,0.39517360071972674,0.3199773194789124,0.20876810918417968,0.23141687525760574
EVT_00001767,0.5655233845841404,0.47977718664915275,0.3701838126185978,0.34910294700875266
EVT_00001768,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001779,0.5803527858292663,0.5761954090617544,0.46911101796458604,0.3761516484645756
EVT_00001787,0.45909167725172473,0.3942194326888112,0.35579276991724285,0.31391393413217716
EVT_00001792,0.48589268029786675,0.40286921784899865,0.32875372759261684,0.3110189845577016
EVT_00001798,0.5803527858292663,0.5761954090617544,0.46911101796458604,0.3761516484645756
EVT_00001800,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001807,0.39150280569672447,0.20911159636250393,0.14779506653536426,0.22959864433454447
EVT_00001826,0.5266230232005575,0.46665896259133144,0.35131958959330084,0.31043490364272275
EVT_00001842,0.47465169905688553,0.26347527845505925,0.2480264548653441,0.2798501533888704
EVT_00001861,0.38393261947874546,0.18058338008497302,0.12804083645690692,0.20024804408877456
EVT_00001867,0.5655233845841404,0.47977718664915275,0.3701838126185978,0.34910294700875266
EVT_00001869,0.39150280569672447,0.20911159636250393,0.14779506653536426,0.22959864433454447
EVT_00001910,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001915,0.49266994109314644,0.41810870131492195,0.32662325522141233,0.3436986231273925
EVT_00001926,0.36782125172643815,0.3380477892775701,0.22895015616404546,0.24753684170055873
EVT_00001943,0.4346179930411984,0.36619311689933753,0.2566151383382954,0.2617099867637561
EVT_00001957,0.5803527858292663,0.5761954090617544,0.46911101796458604,0.3761516484645756
EVT_00001969,0.39150280569672447,0.20911159636250393,0.14779506653536426,0.22959864433454447
EVT_00001970,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00001993,0.42297060237578876,0.38996337369315454,0.3045589223978117,0.3295254780641951
EVT_00002023,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00002030,0.49266994109314644,0.41810870131492195,0.32662325522141233,0.3436986231273925
EVT_00002052,0.6221167911775471,0.5536954558799219,0.4679722741570593,0.39003701294281856
EVT_00002057,0.4117296211348075,0.25056943429921513,0.22383164967053892,0.2983566468953639
EVT_00002062,0.5803527858292663,0.5761954090617544,0.46911101796458604,0.3761516484645756
EVT_00002070,0.3565802704854569,0.19865384988363072,0.1482228834367727,0.21636801053172755
EVT_00002071,0.39517360071972674,0.3199773194789124,0.20876810918417968,0.23141687525760574
EVT_00002075,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00002096,0.46340993934992325,0.34812264710067986,0.23792805780138265,0.24559002032080315
EVT_00002102,0.37983027048545687,0.22668016567310437,0.2553347255420359,0.2685719579001486
EVT_00002114,0.38393261947874546,0.18058338008497302,0.12804083645690692,0.20024804408877456
EVT_00002147,0.5803527858292663,0.5761954090617544,0.46911101796458604,0.3761516484645756
EVT_00002150,0.42297060237578876,0.38996337369315454,0.3045589223978117,0.3295254780641951
EVT_00002174,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00002191,0.3565802704854569,0.19865384988363072,0.1482228834367727,0.21636801053172755
EVT_00002194,0.5345916402721145,0.49661358968273883,0.37052509105846776,0.3397855038884926
EVT_00002204,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00002211,0.4117296211348075,0.25056943429921513,0.22383164967053892,0.2983566468953639
EVT_00002212,0.49266994109314644,0.41810870131492195,0.32662325522141233,0.3436986231273925
EVT_00002214,0.5655233845841404,0.47977718664915275,0.3701838126185978,0.34910294700875266
EVT_00002225,0.46340993934992325,0.34812264710067986,0.23792805780138265,0.24559002032080315
EVT_00002237,0.5558830249437807,0.5401443195162856,0.444449546884332,0.40854350644931203
EVT_00002249,0.36782125172643815,0.3380477892775701,0.22895015616404546,0.24753684170055873
EVT_00002254,0.5345916402721145,0.49661358968273883,0.37052509105846776,0.3397855038884926
EVT_00002256,0.42088796279314916,0.19307692680670763,0.14744403728292654,0.23891608745480447
EVT_00002270,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00002285,0.39517360071972674,0.3199773194789124,0.20876810918417968,0.23141687525760574
EVT_00002290,0.42297060237578876,0.38996337369315454,0.3045589223978117,0.3295254780641951
EVT_00002292,0.36782125172643815,0.3380477892775701,0.22895015616404546,0.24753684170055873
EVT_00002295,0.37983027048545687,0.22668016567310437,0.2553347255420359,0.2685719579001486
EVT_00002303,0.42297060237578876,0.38996337369315454,0.3045589223978117,0.3295254780641951
EVT_00002304,0.42297060237578876,0.38996337369315454,0.3045589223978117,0.3295254780641951
EVT_00002309,0.5558830249437807,0.5401443195162856,0.444449546884332,0.40854350644931203
EVT_00002313,0.4321289440341304,0.33247086620064703,0.2281713100101993,0.27008491862363565
EVT_00002315,0.39150280569672447,0.20911159636250393,0.14779506653536426,0.22959864433454447
EVT_00002320,0.49783107689183276,0.48563295587992195,0.37094102415705926,0.32655487008567574
EVT_00002333,0.4117296211348075,0.25056943429921513,0.22383164967053892,0.2983566468953639
EVT_00002339,0.5589037073269127,0.43101454547076606,0.3490258526240097,0.32519212962089905
EVT_00002341,0.38393261947874546,0.18058338008497302,0.12804083645690692,0.20024804408877456
EVT_00002367,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00002387,0.47465169905688553,0.26347527845505925,0.2480264548653441,0.2798501533888704
EVT_00002396,0.5803527858292663,0.5761954090617544,0.46911101796458604,0.3761516484645756
EVT_00002398,0.49266994109314644,0.41810870131492195,0.32662325522141233,0.3436986231273925
EVT_00002413,0.49783107689183276,0.48563295587992195,0.37094102415705926,0.32655487008567574
EVT_00002416,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00002421,0.5803527858292663,0.5761954090617544,0.46911101796458604,0.3761516484645756
EVT_00002426,0.5589037073269127,0.43101454547076606,0.3490258526240097,0.32519212962089905
EVT_00002432,0.42297060237578876,0.38996337369315454,0.3045589223978117,0.3295254780641951
EVT_00002433,0.49783107689183276,0.48563295587992195,0.37094102415705926,0.32655487008567574
EVT_00002434,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00002436,0.48589268029786675,0.40286921784899865,0.32875372759261684,0.3110189845577016
EVT_00002450,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00002454,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00002456,0.49266994109314644,0.41810870131492195,0.32662325522141233,0.3436986231273925
EVT_00002477,0.522304761102359,0.5150605874588693,0.47507753731495406,0.3787588174540968
EVT_00002483,0.48589268029786675,0.40286921784899865,0.32875372759261684,0.3110189845577016
EVT_00002495,0.4346179930411984,0.36619311689933753,0.2566151383382954,0.2617099867637561
EVT_00002499,0.6233113557994501,0.815571642049025,0.5754845147589024,0.48460962801751273
EVT_00002507,0.5803527858292663,0.5761954090617544,0.46911101796458604,0.3761516484645756
EVT_00002511,0.5558830249437807,0.5401443195162856,0.444449546884332,0.40854350644931203
EVT_00002514,0.38393261947874546,0.18058338008497302,0.12804083645690692,0.20024804408877456
EVT_00002518,0.6221167911775471,0.5536954558799219,0.4679722741570593,0.39003701294281856
EVT_00002519,0.38393261947874546,0.18058338008497302,0.12804083645690692,0.20024804408877456
EVT_00002526,0.37983027048545687,0.22668016567310437,0.2553347255420359,0.2685719579001486
EVT_00002530,0.48589268029786675,0.40286921784899865,0.32875372759261684,0.3110189845577016
EVT_00002534,0.38393261947874546,0.18058338008497302,0.12804083645690692,0.20024804408877456
EVT_00002537,0.5803527858292663,0.5761954090617544,0.46911101796458604,0.3761516484645756
EVT_00002538,0.4117296211348075,0.25056943429921513,0.22383164967053892,0.2983566468953639
EVT_00002550,0.36782125172643815,0.3380477892775701,0.22895015616404546,0.24753684170055873
EVT_00002557,0.5345916402721145,0.49661358968273883,0.37052509105846776,0.3397855038884926
EVT_00002558,0.46340993934992325,0.34812264710067986,0.23792805780138265,0.24559002032080315
EVT_00002560,0.5266230232005575,0.46665896259133144,0.35131958959330084,0.31043490364272275
EVT_00002564,0.4117296211348075,0.25056943429921513,0.22383164967053892,0.2983566468953639
EVT_00002577,0.5345916402721145,0.49661358968273883,0.37052509105846776,0.3397855038884926
